itinerary_id,price,flight_number,departure_time,arrival_time,number_of_stops,marketing_airline,operating_airline,is_self_transfer,Score,depart_date,depart_time,arrival_date,arrival_time_only,duration_in_hrs,origin_airport,destination_airport,flight_id,cabin_class_id
18467-2511301330--32385-1-10968-2511301833,"C$1,196",436,2025-11-30 17:15,2025-11-30 18:33,1,,,False,0.518555,2025-11-30,17:15:00,2025-11-30,18:33:00,2.3,ATL,DFW,FL436,cc2
18467-2511301130--32385-1-10968-2511301647,"C$1,196",2835,2025-11-30 11:30,2025-11-30 13:44,1,,,False,0.507978,2025-11-30,11:30:00,2025-11-30,13:44:00,2.23,YYZ,ATL,FL2835,cc2
18467-2511301130--32385-1-10968-2511301647,"C$1,196",374,2025-11-30 15:30,2025-11-30 16:47,1,,,False,0.507978,2025-11-30,15:30:00,2025-11-30,16:47:00,2.28,ATL,DFW,FL374,cc2
18467-2511300615--32385-1-10968-2511301215,C$807,2662,2025-11-30 6:15,2025-11-30 8:35,1,,,False,0.564188,2025-11-30,6:15:00,2025-11-30,8:35:00,2.33,YYZ,ATL,FL2662,cc2
18467-2511300615--32385-1-10968-2511301215,C$807,414,2025-11-30 11:00,2025-11-30 12:15,1,,,False,0.564188,2025-11-30,11:00:00,2025-11-30,12:15:00,2.25,ATL,DFW,FL414,cc2
18467-2511300615--32385-1-10968-2511301215,C$807,414,2025-11-30 11:00,2025-11-30 12:15,1,,,False,0.564188,2025-11-30,11:00:00,2025-11-30,12:15:00,2.25,YYZ,YUL,FL414,cc2
18467-2511301940--32695-0-10968-2511302222,C$846,1033,2025-11-30 19:40,2025-11-30 22:22,0,,,False,0.564531,2025-11-30,19:40:00,2025-11-30,22:22:00,3.7,YYZ,DFW,FL1033,cc3
18467-2511301400--32695-0-10968-2511301642,"C$1,088",1031,2025-11-30 14:00,2025-11-30 16:42,0,,,False,0.500534,2025-11-30,14:00:00,2025-11-30,16:42:00,3.7,YYZ,DFW,FL1031,cc3
18467-2511301820--32573-0-10968-2511302105,C$819,1111,2025-11-30 18:20,2025-11-30 21:05,0,,,False,0.999,2025-11-30,18:20:00,2025-11-30,21:05:00,3.75,YYZ,DFW,FL1111,cc3
18467-2511301415--32573-0-10968-2511301705,C$885,3993,2025-11-30 14:15,2025-11-30 17:05,0,,,False,0.849087,2025-11-30,14:15:00,2025-11-30,17:05:00,3.83,YYZ,DFW,FL3993,cc3
18467-2511300754--32573-0-10968-2511301054,C$819,1169,2025-11-30 7:54,2025-11-30 10:54,0,,,False,0.71113,2025-11-30,7:54:00,2025-11-30,10:54:00,4.0,YYZ,DFW,FL1169,cc3
18467-2511300900--32695-1-10968-2511301311,"C$1,587",5143,2025-11-30 9:00,2025-11-30 9:55,1,,,False,0.369216,2025-11-30,9:00:00,2025-11-30,9:55:00,1.92,YYZ,ORD,FL5143,cc3
18467-2511300900--32695-1-10968-2511301311,"C$1,587",3658,2025-11-30 10:45,2025-11-30 13:11,1,,,False,0.369216,2025-11-30,10:45:00,2025-11-30,13:11:00,2.43,ORD,DFW,FL3658,cc3
18467-2511301400--32695-1-10968-2511301826,"C$1,587",507,2025-11-30 14:00,2025-11-30 14:51,1,,,False,0.330979,2025-11-30,14:00:00,2025-11-30,14:51:00,1.85,YYZ,ORD,FL507,cc3
18467-2511301400--32695-1-10968-2511301826,"C$1,587",4235,2025-11-30 15:52,2025-11-30 18:26,1,,,False,0.330979,2025-11-30,15:52:00,2025-11-30,18:26:00,2.57,ORD,DFW,FL4235,cc3
18467-2511300700--32695-1-10968-2511301132,"C$1,587",5141,2025-11-30 7:00,2025-11-30 7:55,1,,,False,0.301567,2025-11-30,7:00:00,2025-11-30,7:55:00,1.92,YYZ,ORD,FL5141,cc3
18467-2511300700--32695-1-10968-2511301132,"C$1,587",5186,2025-11-30 9:00,2025-11-30 11:32,1,,,False,0.301567,2025-11-30,9:00:00,2025-11-30,11:32:00,2.53,ORD,DFW,FL5186,cc3
18467-2511301100--32695-1-10968-2511301554,"C$1,587",4408,2025-11-30 11:00,2025-11-30 11:59,1,,,False,0.313131,2025-11-30,11:00:00,2025-11-30,11:59:00,1.98,YYZ,ORD,FL4408,cc3
18467-2511301100--32695-1-10968-2511301554,"C$1,587",4854,2025-11-30 13:20,2025-11-30 15:54,1,,,False,0.313131,2025-11-30,13:20:00,2025-11-30,15:54:00,2.57,ORD,DFW,FL4854,cc3
18467-2511301000--32695-1-10968-2511301554,"C$1,385",8903,2025-11-30 10:00,2025-11-30 10:58,1,,,False,0.310078,2025-11-30,10:00:00,2025-11-30,10:58:00,1.97,YYZ,ORD,FL8903,cc3
18467-2511301000--32695-1-10968-2511301554,"C$1,385",4854,2025-11-30 13:20,2025-11-30 15:54,1,,,False,0.310078,2025-11-30,13:20:00,2025-11-30,15:54:00,2.57,ORD,DFW,FL4854,cc3
18467-2511301940--31722-0-10968-2511302222,C$846,8130,2025-11-30 19:40,2025-11-30 22:22,0,,,False,0.999,2025-11-30,19:40:00,2025-11-30,22:22:00,3.7,YYZ,DFW,FL8130,cc4
18467-2511301400--31722-0-10968-2511301642,"C$1,056",8078,2025-11-30 14:00,2025-11-30 16:42,0,,,False,0.76749,2025-11-30,14:00:00,2025-11-30,16:42:00,3.7,YYZ,DFW,FL8078,cc4
18467-2511300900--31722-1-10968-2511301311,"C$1,590",1538,2025-11-30 9:00,2025-11-30 9:55,1,,,False,0.301617,2025-11-30,9:00:00,2025-11-30,9:55:00,1.92,YYZ,ORD,FL1538,cc4
18467-2511300900--31722-1-10968-2511301311,"C$1,590",1491,2025-11-30 10:45,2025-11-30 13:11,1,,,False,0.301617,2025-11-30,10:45:00,2025-11-30,13:11:00,2.43,ORD,DFW,FL1491,cc4
18467-2511301330--32385-1-10910-2511301749,"C$1,385",2710,2025-11-30 13:30,2025-11-30 15:45,1,,,False,0.30382,2025-11-30,13:30:00,2025-11-30,15:45:00,2.25,YYZ,ATL,FL2710,cc4
18467-2511301400--31722-1-10968-2511301826,"C$1,590",8307,2025-11-30 14:00,2025-11-30 14:51,1,,,False,0.276487,2025-11-30,14:00:00,2025-11-30,14:51:00,1.85,YYZ,ORD,FL8307,cc4
18467-2511301400--31722-1-10968-2511301826,"C$1,590",793,2025-11-30 15:52,2025-11-30 18:26,1,,,False,0.276487,2025-11-30,15:52:00,2025-11-30,18:26:00,2.57,ORD,DFW,FL793,cc4
18467-2511300745--32385-1-10968-2511301215,"C$1,091",2988,2025-11-30 7:45,2025-11-30 10:00,1,,,False,0.456155,2025-11-30,7:45:00,2025-11-30,10:00:00,2.25,YYZ,ATL,FL2988,cc4
18467-2511300745--32385-1-10968-2511301215,"C$1,091",414,2025-11-30 11:00,2025-11-30 12:15,1,,,False,0.456155,2025-11-30,11:00:00,2025-11-30,12:15:00,2.25,ATL,DFW,FL414,cc4
18467-2511300745--32385-1-10968-2511301215,"C$1,091",414,2025-11-30 11:00,2025-11-30 12:15,1,,,False,0.456155,2025-11-30,11:00:00,2025-11-30,12:15:00,2.25,YYZ,YUL,FL414,cc4
18467-2511300615--32385-1-10910-2511301115,"C$1,049",2662,2025-11-30 6:15,2025-11-30 8:35,1,,,False,0.284219,2025-11-30,6:15:00,2025-11-30,8:35:00,2.33,YYZ,ATL,FL2662,cc4
18467-2511300615--32385-1-10968-2511301215,C$996,2662,2025-11-30 6:15,2025-11-30 8:35,1,,,False,0.29785,2025-11-30,6:15:00,2025-11-30,8:35:00,2.33,YYZ,ATL,FL2662,cc4
18467-2511300615--32385-1-10968-2511301215,C$996,414,2025-11-30 11:00,2025-11-30 12:15,1,,,False,0.29785,2025-11-30,11:00:00,2025-11-30,12:15:00,2.25,ATL,DFW,FL414,cc4
18467-2511300615--32385-1-10968-2511301215,C$996,414,2025-11-30 11:00,2025-11-30 12:15,1,,,False,0.29785,2025-11-30,11:00:00,2025-11-30,12:15:00,2.25,YYZ,YUL,FL414,cc4
18467-2511301330--32385-1-10968-2511302211,"C$1,164",2710,2025-11-30 13:30,2025-11-30 15:45,1,,,False,0.274545,2025-11-30,13:30:00,2025-11-30,15:45:00,2.25,YYZ,ATL,FL2710,cc4
18467-2511301330--32385-1-10968-2511302211,"C$1,164",31,2025-11-30 20:55,2025-11-30 22:11,1,,,False,0.274545,2025-11-30,20:55:00,2025-11-30,22:11:00,2.27,ATL,DFW,FL31,cc4
18467-2510010829--32573-0-10968-2510011054,C$431,1169,2025-10-01 8:29,2025-10-01 10:54,0,,,False,0.999,2025-10-01,8:29:00,2025-10-01,10:54:00,3.42,YYZ,DFW,FL1169,cc1
18467-2510011840--32573-0-10968-2510012105,C$431,1111,2025-10-01 18:40,2025-10-01 21:05,0,,,False,0.834535,2025-10-01,18:40:00,2025-10-01,21:05:00,3.42,YYZ,DFW,FL1111,cc1
18467-2510011440--32573-0-10968-2510011705,C$610,1993,2025-10-01 14:40,2025-10-01 17:05,0,,,False,0.565734,2025-10-01,14:40:00,2025-10-01,17:05:00,3.42,YYZ,DFW,FL1993,cc1
18467-2510011130--32573-1-10968-2510011555,C$453,3604,2025-10-01 11:30,2025-10-01 12:25,1,,,False,0.429708,2025-10-01,11:30:00,2025-10-01,12:25:00,1.92,YYZ,ORD,FL3604,cc1
18467-2510011130--32573-1-10968-2510011555,C$453,1290,2025-10-01 13:20,2025-10-01 15:55,1,,,False,0.429708,2025-10-01,13:20:00,2025-10-01,15:55:00,2.58,ORD,DFW,FL1290,cc1
18467-2510011320--32385-1-10968-2510011833,C$440,2710,2025-10-01 13:20,2025-10-01 15:37,1,,,False,0.41854,2025-10-01,13:20:00,2025-10-01,15:37:00,2.28,YYZ,ATL,FL2710,cc1
18467-2510011320--32385-1-10968-2510011833,C$440,436,2025-10-01 17:15,2025-10-01 18:33,1,,,False,0.41854,2025-10-01,17:15:00,2025-10-01,18:33:00,2.3,ATL,DFW,FL436,cc1
18467-2510011130--32385-1-10968-2510011647,C$440,2835,2025-10-01 11:30,2025-10-01 13:44,1,,,False,0.436731,2025-10-01,11:30:00,2025-10-01,13:44:00,2.23,YYZ,ATL,FL2835,cc1
18467-2510011130--32385-1-10968-2510011647,C$440,374,2025-10-01 15:30,2025-10-01 16:47,1,,,False,0.436731,2025-10-01,15:30:00,2025-10-01,16:47:00,2.28,ATL,DFW,FL374,cc1
18467-2510010600--32385-1-10968-2510011015,C$608,2662,2025-10-01 6:00,2025-10-01 8:20,1,,,False,0.629142,2025-10-01,6:00:00,2025-10-01,8:20:00,2.33,YYZ,ATL,FL2662,cc2
18467-2510010600--32385-1-10968-2510011015,C$608,961,2025-10-01 9:00,2025-10-01 10:15,1,,,False,0.629142,2025-10-01,9:00:00,2025-10-01,10:15:00,2.25,ATL,DFW,FL961,cc2
18467-2510011320--32385-1-10910-2510011749,C$608,2710,2025-10-01 13:20,2025-10-01 15:37,1,,,False,0.865251,2025-10-01,13:20:00,2025-10-01,15:37:00,2.28,YYZ,ATL,FL2710,cc2
18467-2510010745--32385-1-10968-2510011215,C$608,2988,2025-10-01 7:45,2025-10-01 10:00,1,,,False,0.623625,2025-10-01,7:45:00,2025-10-01,10:00:00,2.25,YYZ,ATL,FL2988,cc2
18467-2510010745--32385-1-10968-2510011215,C$608,414,2025-10-01 11:00,2025-10-01 12:15,1,,,False,0.623625,2025-10-01,11:00:00,2025-10-01,12:15:00,2.25,ATL,DFW,FL414,cc2
18467-2510010745--32385-1-10968-2510011215,C$608,414,2025-10-01 11:00,2025-10-01 12:15,1,,,False,0.623625,2025-10-01,11:00:00,2025-10-01,12:15:00,2.25,YYZ,YUL,FL414,cc2
18467-2510011855--32385-1-10910-2510012338,C$608,2714,2025-10-01 18:55,2025-10-01 21:16,1,,,False,0.599819,2025-10-01,18:55:00,2025-10-01,21:16:00,2.35,YYZ,ATL,FL2714,cc2
18467-2510011710--32385-1-10968-2510012211,C$608,1053,2025-10-01 17:10,2025-10-01 19:27,1,,,False,0.58863,2025-10-01,17:10:00,2025-10-01,19:27:00,2.28,YYZ,ATL,FL1053,cc2
18467-2510011710--32385-1-10968-2510012211,C$608,31,2025-10-01 20:55,2025-10-01 22:11,1,,,False,0.58863,2025-10-01,20:55:00,2025-10-01,22:11:00,2.27,ATL,DFW,FL31,cc2
18467-2510011320--32385-1-10968-2510011833,C$608,2710,2025-10-01 13:20,2025-10-01 15:37,1,,,False,0.601787,2025-10-01,13:20:00,2025-10-01,15:37:00,2.28,YYZ,ATL,FL2710,cc2
18467-2510011320--32385-1-10968-2510011833,C$608,436,2025-10-01 17:15,2025-10-01 18:33,1,,,False,0.601787,2025-10-01,17:15:00,2025-10-01,18:33:00,2.3,ATL,DFW,FL436,cc2
18467-2510011130--32385-1-10968-2510011647,C$608,2835,2025-10-01 11:30,2025-10-01 13:44,1,,,False,0.612504,2025-10-01,11:30:00,2025-10-01,13:44:00,2.23,YYZ,ATL,FL2835,cc2
18467-2510011130--32385-1-10968-2510011647,C$608,374,2025-10-01 15:30,2025-10-01 16:47,1,,,False,0.612504,2025-10-01,15:30:00,2025-10-01,16:47:00,2.28,ATL,DFW,FL374,cc2
18467-2510011635--32695-0-10968-2510011857,C$598,1029,2025-10-01 16:35,2025-10-01 18:57,0,,,False,0.999,2025-10-01,16:35:00,2025-10-01,18:57:00,3.37,YYZ,DFW,FL1029,cc3
18467-2510010820--32695-0-10968-2510011042,C$846,1031,2025-10-01 8:20,2025-10-01 10:42,0,,,False,0.400826,2025-10-01,8:20:00,2025-10-01,10:42:00,3.37,YYZ,DFW,FL1031,cc3
18467-2510010829--32573-0-10968-2510011054,C$672,1169,2025-10-01 8:29,2025-10-01 10:54,0,,,False,0.742621,2025-10-01,8:29:00,2025-10-01,10:54:00,3.42,YYZ,DFW,FL1169,cc3
18467-2510011440--32573-0-10968-2510011705,C$739,1993,2025-10-01 14:40,2025-10-01 17:05,0,,,False,0.571963,2025-10-01,14:40:00,2025-10-01,17:05:00,3.42,YYZ,DFW,FL1993,cc3
18467-2510011840--32573-0-10968-2510012105,C$672,1111,2025-10-01 18:40,2025-10-01 21:05,0,,,False,0.422028,2025-10-01,18:40:00,2025-10-01,21:05:00,3.42,YYZ,DFW,FL1111,cc3
18467-2510010900--32695-1-10968-2510011311,C$867,5143,2025-10-01 9:00,2025-10-01 9:55,1,,,False,0.358388,2025-10-01,9:00:00,2025-10-01,9:55:00,1.92,YYZ,ORD,FL5143,cc3
18467-2510010900--32695-1-10968-2510011311,C$867,3658,2025-10-01 10:45,2025-10-01 13:11,1,,,False,0.358388,2025-10-01,10:45:00,2025-10-01,13:11:00,2.43,ORD,DFW,FL3658,cc3
18467-2510011400--32695-1-10968-2510011826,"C$1,109",507,2025-10-01 14:00,2025-10-01 14:54,1,,,False,0.296506,2025-10-01,14:00:00,2025-10-01,14:54:00,1.9,YYZ,ORD,FL507,cc3
18467-2510011400--32695-1-10968-2510011826,"C$1,109",4235,2025-10-01 15:52,2025-10-01 18:26,1,,,False,0.296506,2025-10-01,15:52:00,2025-10-01,18:26:00,2.57,ORD,DFW,FL4235,cc3
18467-2510011000--32695-1-10968-2510011519,"C$1,109",8903,2025-10-01 10:00,2025-10-01 10:53,1,,,False,0.296129,2025-10-01,10:00:00,2025-10-01,10:53:00,1.88,YYZ,ORD,FL8903,cc3
18467-2510011000--32695-1-10968-2510011519,"C$1,109",4854,2025-10-01 12:45,2025-10-01 15:19,1,,,False,0.296129,2025-10-01,12:45:00,2025-10-01,15:19:00,2.57,ORD,DFW,FL4854,cc3
18467-2510011300--32695-1-10968-2510011826,C$620,5588,2025-10-01 13:00,2025-10-01 14:03,1,,,False,0.415119,2025-10-01,13:00:00,2025-10-01,14:03:00,2.05,YYZ,ORD,FL5588,cc3
18467-2510011300--32695-1-10968-2510011826,C$620,4235,2025-10-01 15:52,2025-10-01 18:26,1,,,False,0.415119,2025-10-01,15:52:00,2025-10-01,18:26:00,2.57,ORD,DFW,FL4235,cc3
18467-2510010900--32695-1-10968-2510011519,C$620,5143,2025-10-01 9:00,2025-10-01 9:55,1,,,False,0.428043,2025-10-01,9:00:00,2025-10-01,9:55:00,1.92,YYZ,ORD,FL5143,cc3
18467-2510010900--32695-1-10968-2510011519,C$620,4854,2025-10-01 12:45,2025-10-01 15:19,1,,,False,0.428043,2025-10-01,12:45:00,2025-10-01,15:19:00,2.57,ORD,DFW,FL4854,cc3
18467-2510011635--31722-0-10968-2510011857,C$599,8156,2025-10-01 16:35,2025-10-01 18:57,0,,,False,0.999,2025-10-01,16:35:00,2025-10-01,18:57:00,3.37,YYZ,DFW,FL8156,cc4
18467-2510010820--31722-0-10968-2510011042,C$846,8169,2025-10-01 8:20,2025-10-01 10:42,0,,,False,0.666941,2025-10-01,8:20:00,2025-10-01,10:42:00,3.37,YYZ,DFW,FL8169,cc4
18467-2510010900--31722-1-10968-2510011311,C$732,1538,2025-10-01 9:00,2025-10-01 9:55,1,,,False,0.338039,2025-10-01,9:00:00,2025-10-01,9:55:00,1.92,YYZ,ORD,FL1538,cc4
18467-2510010900--31722-1-10968-2510011311,C$732,1491,2025-10-01 10:45,2025-10-01 13:11,1,,,False,0.338039,2025-10-01,10:45:00,2025-10-01,13:11:00,2.43,ORD,DFW,FL1491,cc4
18467-2510011100--31722-1-10968-2510011519,C$804,3499,2025-10-01 11:00,2025-10-01 11:59,1,,,False,0.311782,2025-10-01,11:00:00,2025-10-01,11:59:00,1.98,YYZ,ORD,FL3499,cc4
18467-2510011100--31722-1-10968-2510011519,C$804,2290,2025-10-01 12:45,2025-10-01 15:19,1,,,False,0.311782,2025-10-01,12:45:00,2025-10-01,15:19:00,2.57,ORD,DFW,FL2290,cc4
18467-2510011130--32573-1-10968-2510011555,C$694,3604,2025-10-01 11:30,2025-10-01 12:25,1,,,False,0.335343,2025-10-01,11:30:00,2025-10-01,12:25:00,1.92,YYZ,ORD,FL3604,cc4
18467-2510011130--32573-1-10968-2510011555,C$694,1290,2025-10-01 13:20,2025-10-01 15:55,1,,,False,0.335343,2025-10-01,13:20:00,2025-10-01,15:55:00,2.58,ORD,DFW,FL1290,cc4
18467-2510010900--31722-1-10968-2510011519,C$620,1538,2025-10-01 9:00,2025-10-01 9:55,1,,,False,0.29845,2025-10-01,9:00:00,2025-10-01,9:55:00,1.92,YYZ,ORD,FL1538,cc4
18467-2510010900--31722-1-10968-2510011519,C$620,2290,2025-10-01 12:45,2025-10-01 15:19,1,,,False,0.29845,2025-10-01,12:45:00,2025-10-01,15:19:00,2.57,ORD,DFW,FL2290,cc4
18467-2510021440--32573-0-10968-2510021705,C$431,1993,2025-10-02 14:40,2025-10-02 17:05,0,,,False,0.999,2025-10-02,14:40:00,2025-10-02,17:05:00,3.42,YYZ,DFW,FL1993,cc1
18467-2510020829--32573-0-10968-2510021054,C$431,1169,2025-10-02 8:29,2025-10-02 10:54,0,,,False,0.802692,2025-10-02,8:29:00,2025-10-02,10:54:00,3.42,YYZ,DFW,FL1169,cc1
18467-2510021840--32573-0-10968-2510022105,C$431,1111,2025-10-02 18:40,2025-10-02 21:05,0,,,False,0.66435,2025-10-02,18:40:00,2025-10-02,21:05:00,3.42,YYZ,DFW,FL1111,cc1
18467-2510020600--32385-1-10968-2510021015,C$440,2662,2025-10-02 6:00,2025-10-02 8:20,1,,,False,0.388381,2025-10-02,6:00:00,2025-10-02,8:20:00,2.33,YYZ,ATL,FL2662,cc1
18467-2510020600--32385-1-10968-2510021015,C$440,961,2025-10-02 9:00,2025-10-02 10:15,1,,,False,0.388381,2025-10-02,9:00:00,2025-10-02,10:15:00,2.25,ATL,DFW,FL961,cc1
18467-2510020745--32385-1-10968-2510021215,C$440,2988,2025-10-02 7:45,2025-10-02 10:00,1,,,False,0.394639,2025-10-02,7:45:00,2025-10-02,10:00:00,2.25,YYZ,ATL,FL2988,cc1
18467-2510020745--32385-1-10968-2510021215,C$440,414,2025-10-02 11:00,2025-10-02 12:15,1,,,False,0.394639,2025-10-02,11:00:00,2025-10-02,12:15:00,2.25,ATL,DFW,FL414,cc1
18467-2510020745--32385-1-10968-2510021215,C$440,414,2025-10-02 11:00,2025-10-02 12:15,1,,,False,0.394639,2025-10-02,11:00:00,2025-10-02,12:15:00,2.25,YYZ,YUL,FL414,cc1
18467-2510021320--32385-1-10968-2510021833,C$440,2710,2025-10-02 13:20,2025-10-02 15:37,1,,,False,0.387896,2025-10-02,13:20:00,2025-10-02,15:37:00,2.28,YYZ,ATL,FL2710,cc1
18467-2510021320--32385-1-10968-2510021833,C$440,436,2025-10-02 17:15,2025-10-02 18:33,1,,,False,0.387896,2025-10-02,17:15:00,2025-10-02,18:33:00,2.3,ATL,DFW,FL436,cc1
18467-2510020600--32385-1-10968-2510021015,C$608,2662,2025-10-02 6:00,2025-10-02 8:20,1,,,False,0.612534,2025-10-02,6:00:00,2025-10-02,8:20:00,2.33,YYZ,ATL,FL2662,cc2
18467-2510020600--32385-1-10968-2510021015,C$608,961,2025-10-02 9:00,2025-10-02 10:15,1,,,False,0.612534,2025-10-02,9:00:00,2025-10-02,10:15:00,2.25,ATL,DFW,FL961,cc2
18467-2510021320--32385-1-10910-2510021749,C$608,2710,2025-10-02 13:20,2025-10-02 15:37,1,,,False,0.999,2025-10-02,13:20:00,2025-10-02,15:37:00,2.28,YYZ,ATL,FL2710,cc2
18467-2510020745--32385-1-10968-2510021215,C$608,2988,2025-10-02 7:45,2025-10-02 10:00,1,,,False,0.84192,2025-10-02,7:45:00,2025-10-02,10:00:00,2.25,YYZ,ATL,FL2988,cc2
18467-2510020745--32385-1-10968-2510021215,C$608,414,2025-10-02 11:00,2025-10-02 12:15,1,,,False,0.84192,2025-10-02,11:00:00,2025-10-02,12:15:00,2.25,ATL,DFW,FL414,cc2
18467-2510020745--32385-1-10968-2510021215,C$608,414,2025-10-02 11:00,2025-10-02 12:15,1,,,False,0.84192,2025-10-02,11:00:00,2025-10-02,12:15:00,2.25,YYZ,YUL,FL414,cc2
18467-2510021855--32385-1-10910-2510022338,C$608,2714,2025-10-02 18:55,2025-10-02 21:16,1,,,False,0.606523,2025-10-02,18:55:00,2025-10-02,21:16:00,2.35,YYZ,ATL,FL2714,cc2
18467-2510021710--32385-1-10968-2510022211,C$608,1053,2025-10-02 17:10,2025-10-02 19:27,1,,,False,0.593838,2025-10-02,17:10:00,2025-10-02,19:27:00,2.28,YYZ,ATL,FL1053,cc2
18467-2510021710--32385-1-10968-2510022211,C$608,31,2025-10-02 20:55,2025-10-02 22:11,1,,,False,0.593838,2025-10-02,20:55:00,2025-10-02,22:11:00,2.27,ATL,DFW,FL31,cc2
18467-2510021855--32385-1-10968-2510030001,C$608,2714,2025-10-02 18:55,2025-10-02 21:16,1,,,False,0.588409,2025-10-02,18:55:00,2025-10-02,21:16:00,2.35,YYZ,ATL,FL2714,cc2
18467-2510021855--32385-1-10968-2510030001,C$608,818,2025-10-02 22:45,2025-10-03 0:01,1,,,False,0.588409,2025-10-02,22:45:00,2025-10-03,0:01:00,2.27,ATL,DFW,FL818,cc2
18467-2510021320--32385-1-10968-2510021833,C$608,2710,2025-10-02 13:20,2025-10-02 15:37,1,,,False,0.607998,2025-10-02,13:20:00,2025-10-02,15:37:00,2.28,YYZ,ATL,FL2710,cc2
18467-2510021320--32385-1-10968-2510021833,C$608,436,2025-10-02 17:15,2025-10-02 18:33,1,,,False,0.607998,2025-10-02,17:15:00,2025-10-02,18:33:00,2.3,ATL,DFW,FL436,cc2
18467-2510020820--32695-0-10968-2510021042,C$598,1031,2025-10-02 8:20,2025-10-02 10:42,0,,,False,0.469481,2025-10-02,8:20:00,2025-10-02,10:42:00,3.37,YYZ,DFW,FL1031,cc3
18467-2510021635--32695-0-10968-2510021857,C$598,1029,2025-10-02 16:35,2025-10-02 18:57,0,,,False,0.460857,2025-10-02,16:35:00,2025-10-02,18:57:00,3.37,YYZ,DFW,FL1029,cc3
18467-2510021440--32573-0-10968-2510021705,C$560,1993,2025-10-02 14:40,2025-10-02 17:05,0,,,False,0.999,2025-10-02,14:40:00,2025-10-02,17:05:00,3.42,YYZ,DFW,FL1993,cc3
18467-2510020829--32573-0-10968-2510021054,C$560,1169,2025-10-02 8:29,2025-10-02 10:54,0,,,False,0.792189,2025-10-02,8:29:00,2025-10-02,10:54:00,3.42,YYZ,DFW,FL1169,cc3
18467-2510021840--32573-0-10968-2510022105,C$560,1111,2025-10-02 18:40,2025-10-02 21:05,0,,,False,0.644595,2025-10-02,18:40:00,2025-10-02,21:05:00,3.42,YYZ,DFW,FL1111,cc3
18467-2510020900--32695-1-10968-2510021311,"C$1,109",5143,2025-10-02 9:00,2025-10-02 9:55,1,,,False,0.332045,2025-10-02,9:00:00,2025-10-02,9:55:00,1.92,YYZ,ORD,FL5143,cc3
18467-2510020900--32695-1-10968-2510021311,"C$1,109",3658,2025-10-02 10:45,2025-10-02 13:11,1,,,False,0.332045,2025-10-02,10:45:00,2025-10-02,13:11:00,2.43,ORD,DFW,FL3658,cc3
18467-2510021400--32695-1-10968-2510021826,C$867,507,2025-10-02 14:00,2025-10-02 14:54,1,,,False,0.32376,2025-10-02,14:00:00,2025-10-02,14:54:00,1.9,YYZ,ORD,FL507,cc3
18467-2510021400--32695-1-10968-2510021826,C$867,4235,2025-10-02 15:52,2025-10-02 18:26,1,,,False,0.32376,2025-10-02,15:52:00,2025-10-02,18:26:00,2.57,ORD,DFW,FL4235,cc3
18467-2510021000--32695-1-10968-2510021519,C$867,8903,2025-10-02 10:00,2025-10-02 10:53,1,,,False,0.330821,2025-10-02,10:00:00,2025-10-02,10:53:00,1.88,YYZ,ORD,FL8903,cc3
18467-2510021000--32695-1-10968-2510021519,C$867,4854,2025-10-02 12:45,2025-10-02 15:19,1,,,False,0.330821,2025-10-02,12:45:00,2025-10-02,15:19:00,2.57,ORD,DFW,FL4854,cc3
18467-2510020900--32695-1-10968-2510021519,C$867,5143,2025-10-02 9:00,2025-10-02 9:55,1,,,False,0.312697,2025-10-02,9:00:00,2025-10-02,9:55:00,1.92,YYZ,ORD,FL5143,cc3
18467-2510020900--32695-1-10968-2510021519,C$867,4854,2025-10-02 12:45,2025-10-02 15:19,1,,,False,0.312697,2025-10-02,12:45:00,2025-10-02,15:19:00,2.57,ORD,DFW,FL4854,cc3
18467-2510020815--32695-1-10968-2510021519,C$867,8901,2025-10-02 8:15,2025-10-02 9:08,1,,,False,0.297573,2025-10-02,8:15:00,2025-10-02,9:08:00,1.88,YYZ,ORD,FL8901,cc3
18467-2510020815--32695-1-10968-2510021519,C$867,4854,2025-10-02 12:45,2025-10-02 15:19,1,,,False,0.297573,2025-10-02,12:45:00,2025-10-02,15:19:00,2.57,ORD,DFW,FL4854,cc3
18467-2510021635--31722-0-10968-2510021857,C$599,8156,2025-10-02 16:35,2025-10-02 18:57,0,,,False,0.999,2025-10-02,16:35:00,2025-10-02,18:57:00,3.37,YYZ,DFW,FL8156,cc4
18467-2510020820--31722-0-10968-2510021042,C$599,8169,2025-10-02 8:20,2025-10-02 10:42,0,,,False,0.834444,2025-10-02,8:20:00,2025-10-02,10:42:00,3.37,YYZ,DFW,FL8169,cc4
18467-2510020900--31722-1-10968-2510021311,C$974,1538,2025-10-02 9:00,2025-10-02 9:55,1,,,False,0.332494,2025-10-02,9:00:00,2025-10-02,9:55:00,1.92,YYZ,ORD,FL1538,cc4
18467-2510020900--31722-1-10968-2510021311,C$974,1491,2025-10-02 10:45,2025-10-02 13:11,1,,,False,0.332494,2025-10-02,10:45:00,2025-10-02,13:11:00,2.43,ORD,DFW,FL1491,cc4
18467-2510021100--31722-1-10968-2510021519,C$804,3499,2025-10-02 11:00,2025-10-02 11:59,1,,,False,0.333305,2025-10-02,11:00:00,2025-10-02,11:59:00,1.98,YYZ,ORD,FL3499,cc4
